CC1,CC2,CFF1,IB1,IB2,IB3,IB4,IB5,IB6,IB7,RC2,RF1,RF2,RFF1,RFF2,RS1,RS2,RS3,w_M18_per_finger,l_M18,nf_M18,w_M16_per_finger,l_M16,nf_M16,w_M15_per_finger,l_M15,nf_M15,w_M12_per_finger,l_M12,nf_M12,w_M10_per_finger,l_M10,nf_M10,w_M9_per_finger,l_M9,nf_M9,w_M6_per_finger,l_M6,nf_M6,w_M5_per_finger,l_M5,nf_M5,w_M2_per_finger,l_M2,nf_M2,w_M1_per_finger,l_M1,nf_M1,w_M0_per_finger,l_M0,nf_M0,w_M14_per_finger,l_M14,nf_M14,w_M13_per_finger,l_M13,nf_M13,w_M8_per_finger,l_M8,nf_M8,w_M7_per_finger,l_M7,nf_M7,w_M4_per_finger,l_M4,nf_M4,w_M3_per_finger,l_M3,nf_M3,reward
0.0,0.12452973058194086,1.0,0.042989159190710224,0.05579581723423066,0.012595100838671151,0.0,0.0,0.9730396152260149,0.9592028632689672,0.0,0.1679890777929186,0.30040538569174235,0.8487884252596275,0.808399076582867,0.7194632390328092,0.3477376292385425,0.7189293800836484,0.9605099742751049,0.5216732914335624,0.3950878336242545,0.029538909550654857,1.0,0.1178604130011408,0.9181910323915051,0.0,0.7444287576458153,0.0,0.8805130470057428,0.2679143891665535,0.052951665812152826,0.9154066779119265,0.022595047894727216,0.09665675385758365,0.9682986513054607,0.32168627018328366,0.2495173333331624,0.0,0.21343980392444967,0.4830881781794397,1.0,0.026528884575316155,0.7944229131489278,0.6274035744165232,0.21433701316987896,0.07173392471817164,0.016223482988632076,0.3178925543883611,0.2693955095976375,0.0,0.9661980910186846,0.06498648028019383,0.6120009416247363,0.2980813141861727,0.9729339524003904,0.042300015078615805,0.6644085060979609,0.830565441108734,0.315784909299658,0.8267339978539957,0.2176225453206141,0.8065777671633434,0.5576648430655731,0.05095932397400915,0.7664280093180249,0.0,0.9167248638110743,0.8990886076711863,0.821777723171533,-3.6106601531657128
0.5001008166419334,0.09374948957593654,0.10199188626053435,0.01752522202338358,0.803326004011817,0.10580348308386545,0.9199831532754463,0.2921851303862084,0.6787678462231795,0.6724416363604573,0.7598723172626889,0.6783928067113614,0.3679123993577954,0.3038859697880347,0.3054136266163571,0.6413970734983878,0.9428602361384653,0.6817947262353293,0.9715890751236108,0.6872756291007668,0.28285607912673194,0.7175921286361899,0.6906710544683345,0.3947796365697294,0.9249801259540728,0.9260891892005544,0.9568583496044417,0.822998612764075,0.6563190413385032,0.4138942174662029,0.6038582790299329,0.35992848563434654,0.7961555020521225,0.9013504923831364,0.21348070274224273,0.5954839404926735,0.5850150611125002,0.7424041198246512,0.5743250234910735,0.8998570526526074,0.2885925597348031,0.8550551647512683,0.7002582843904862,0.6503274460071254,0.729630497847076,0.06251689205363853,0.7300820710966323,0.5299362660849976,0.3429168997576538,0.8082444602708688,0.8040156818506591,0.6703629459043641,0.9233157025316351,0.2673682683273073,0.9162601754936397,0.7093214929155655,0.568604251306534,0.4453964631985003,0.045259399207027484,0.9935868064108462,0.19543797573909372,0.16588231810301116,0.875830349671475,0.5949793312849393,0.29353379811173097,0.8520375405448638,0.3744236320021623,0.7479865357644163,0.7683989979011683,-3.628494621586273
0.1639067981184653,1.0,1.0,0.300639568593119,0.0,0.707809989604978,0.2254970032529343,0.699532095639536,0.0,0.0,0.0,0.016783797784104156,0.2665654341888426,0.9594511590024065,0.4722815568350177,0.7787839276817003,0.8924962778378268,0.7152333843186147,0.2653617604068814,0.47440727556998563,0.883279931981632,0.0,0.3128077413151965,0.6123772238812699,0.26877327529620765,0.48794564998204587,0.9386415698565399,3.0563611538802105e-08,0.2681708833597841,0.7238238126153178,0.6405376364229077,0.10339558921247353,0.23245617362146231,0.21984084587650224,4.232829674908664e-08,0.824394195462728,0.0,0.12357364193496354,0.29424212861007026,0.006897141366583925,0.8360574608292193,0.07938735023938837,0.14449039144502873,0.9737084366515188,0.0042244981641530455,0.09412709836572782,0.15063623416147498,0.8223846250058631,0.0,0.9677779844219687,0.7872052227105423,0.0,0.1188770190413805,0.058940217858143185,0.43477667666355013,0.0,0.6912742611797524,0.0,0.02635674555499439,0.8916726933439882,0.8138638179248394,0.3189736775692133,0.06524907397135904,0.6333017803402247,0.048764036429341545,0.8477705482524307,0.2889274141054802,0.38675918822956906,0.8072469895315267,-3.626691114047149
0.0,0.8797523642970453,0.010735420046853492,0.1792147158763996,0.0,0.8376156101128286,0.585471487838996,0.0,0.040349275844915766,0.6834145703922763,0.022621476337247315,0.8547178116898528,0.0,0.14007607875277373,0.0,1.534450766559035e-08,0.8584072700033175,0.7401680890183182,0.0,0.037853241005074305,0.0,0.0,6.844781200633464e-11,0.31750323256491886,0.05143125940959292,0.0,5.00545629473917e-11,0.9688394496028684,0.0,0.0,0.0,0.012817894404677288,0.061868271316400256,0.041923644565350915,0.08219175129229506,0.7756172738865981,0.15551168616433886,0.07052222374626649,0.01839017092698747,0.0,0.906685520091157,0.054242833366205945,0.9797735297646077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034887760528375944,0.9165070887497533,0.0,0.0,0.0,0.0,0.8761269201133821,0.056128311896757474,0.0,0.8333254005402833,0.0,0.25844830114032,0.0,0.007651611708240234,0.0,0.8453810751736328,0.0,0.0,0.06340701885644942,-3.4689495801544075
0.620577275002878,0.8826182495748357,0.8554489860971398,0.20349569890194497,0.7674240306357119,0.4319628042493889,0.1375841490940306,0.15541630663166917,0.20571161502617408,0.14892520445512902,0.18373545135631497,0.42686412102852817,0.5337853457314296,0.40330052590021254,0.6417499874021617,0.931662783484367,0.31522637421797994,0.5519650511077867,0.39653305282749757,0.8748245457538629,0.7396947125485025,0.05407402817921033,0.677936503287474,0.7781600008179511,0.7326011254674808,0.7542303750478908,0.7840147145231517,0.10493746588770259,0.8623742540713194,0.05880676892165759,0.5246637480083438,0.016172297530452462,0.17434768254503752,0.10297679372799062,0.3766484463637092,0.8518501449775381,0.5458025577390109,0.20193526716108257,0.3245170809665175,0.056232307918347546,0.27250390810865865,0.3634627260347162,0.2857430636205589,0.4071846070944515,0.06922376898609872,0.8319516880501665,0.3205264621123458,0.7372186506042935,0.08291941512125278,0.7976253437694002,0.2171322933987399,0.5442361509386908,0.5526416316959829,0.27843023569422537,0.08573848647556126,0.8661654594276499,0.14515347342393475,0.13014362410125613,0.2768096064733929,0.9881952449158383,0.19301857197871553,0.5301618898698369,0.8239731866264,0.43246369911518995,0.4106953777792775,0.4834055147387043,0.2936993312548001,0.7904546790820621,0.817550752642167,-3.6498659105446607
0.11246938770277803,0.3878568488485256,0.4590696767231414,0.6655421824010096,0.9954513585064705,0.47284041515686875,0.0046045030138338605,0.7257694437692349,0.8139707477400631,0.27970098963081,0.7863184239639068,0.17307258517332913,0.08401450726887875,0.7428751856591456,0.4799968616796933,0.9785069037583765,0.7246394267883827,0.7780189691150019,0.19684535677263065,0.4459098877117071,0.38761355828730176,0.9365225837098151,0.023941229092161714,0.3765849239897355,0.8751448636323502,0.35912470247335604,0.8977219785654941,0.5288512410597808,0.6790441578467991,0.02379762089455954,0.2995947989794648,0.34838837635416936,0.42149352551274016,0.9518690512634813,0.10906394740104108,0.07538652022923609,0.3758676559699936,0.789904897591066,0.9984700054046698,0.9072638222032134,0.8378598087455708,0.908376803513215,0.8420838098666172,0.2491292894375412,0.11594863813571987,0.4530525015480274,0.6919854787977756,0.2789457318396955,0.226781729052713,0.10447653922409883,0.8535542829973451,0.7824493283554276,0.08113774327731815,0.6615368888171331,0.6044547953927552,0.25913640494740553,0.061912706470084955,0.5011037278743292,0.2043799624663596,0.8273945582602177,0.5378674201924102,0.5698747215079982,0.6898210196782759,0.15117389372630508,0.7664469993724213,0.13990350197935486,0.4332698394542588,0.4261120137264929,0.07833180401422689,-3.6319990288814674
0.786210209553533,0.3350496276251964,0.10389506180213565,0.9239712318942388,0.046118940157255296,0.74895477498385,0.6433459471963039,0.8078595571955616,0.5099963365527123,0.5506686174104102,0.0,0.0,0.0,0.0,0.08122900845128045,0.7608427104337886,0.15923600993115916,0.7982623044839066,0.047170116652320515,0.22799364438328443,0.11794653019878631,0.7574082044180281,0.0011715981201664539,0.21000865723284234,0.2732986361993587,0.06997770525721009,0.9518816110565302,0.6731747413932455,0.42063642181390803,0.0,0.20644255476159024,0.0,0.0,0.5675988326003182,0.0025698631405725717,0.020181839969002538,0.0,0.0,1.0,0.0862296624435418,0.4470104100683188,0.881068183875115,0.0,0.9650521270035691,0.043294051459722996,0.0,0.11712057735606973,0.9019165143170025,0.09531296537423367,0.1870905518868897,0.8058685313856725,0.6812313859517675,1.0,2.345992220097009e-07,0.17336325228101726,0.0,0.1828874257953454,0.0,1.0,1.7629683137171917e-07,0.8475184674798892,0.0,0.8141494993180248,0.12933651234631668,0.0,0.881202545078761,0.26365215222269794,0.0,0.11980074554418535,-3.63259943874107
0.3088628667775175,0.13271465135688615,0.8641212096464879,0.5087751497431829,0.02787999432538646,0.3704674213907086,0.0013180194301728673,0.35622967954442075,0.4434304073599236,0.6221143038613419,0.7948381125878938,0.1583470829511528,0.4269838051935807,0.3379794897451894,0.010236629324355583,0.9047781762850922,0.8078720988951738,0.5596615775960956,0.27439329731474005,0.4976771104925162,0.5045123373075603,0.8711858001965614,0.7946656988489068,0.9223097992041501,0.45541083107579383,0.2084196661343436,0.4749194582989423,0.2732592107402385,0.543523975023797,0.581910185402888,0.4091821296286424,0.6924171711357809,0.7067259670581719,0.08791978185280902,0.9972101845844064,0.013602107545252174,0.9558461507610297,0.6337639317340266,0.8596255309058687,0.6292190168731996,0.1944374106819885,0.16363509535533238,0.6578376953627838,0.7201761236987647,0.10305376259273213,0.8624801578118131,0.16187420469336058,0.0734259912666034,0.871204256816497,0.3331665933651736,0.2500606016917964,0.2553500760827,0.15695962047144474,0.9931484053837639,0.9634410403121915,0.26498208528904116,0.6894137542283734,0.5902716225273532,0.8034428093967177,0.9827343907010989,0.8507061176378683,0.8829159726345144,0.9517784898932536,0.2780233053418055,0.005365169638403122,0.931744784282908,0.7946159982623253,0.5883573361057938,0.9370573269445491,-3.632108678602645
0.1849641429717398,0.21071594271874527,0.8942859373081568,0.32874481881780715,0.11459290632995556,0.22897401960169922,0.4428601387556537,0.7305497081461086,0.8781149020447888,0.7532307475600526,0.3332122391334337,0.8443017679561603,0.06304275949970162,0.9955395190585524,0.579009391208828,0.5106167271590253,0.062436793181866894,0.974548635942832,0.3229075365629999,0.8688757072070113,0.7370191812746968,0.2739492526136294,0.47331711147374883,0.4683558208584405,0.1711522682955755,0.06710281584784106,0.8933130265627126,0.5883378633967121,0.030126521013940553,0.9316578089081181,0.5234821583159976,0.2211882522483699,0.07115483682980561,0.30471550964230554,0.49977372530930886,0.16342692728487485,0.10789002927124502,0.19770437076002478,0.010700514823808627,0.7580230911022177,0.6108500236492699,0.5574178795871078,0.714536159160681,0.0927050895216679,0.11627636104276695,0.2810289080821252,0.9770336472977006,0.22895226222424714,0.24278839891492787,0.5163460547515588,0.20922472956067506,0.7535328226005469,0.3124049365895014,0.43181693968750456,0.2810834709564836,0.5528424714325203,0.2674749148142705,0.868828965620585,0.3332738528626374,0.19241121250729587,0.5500234129507267,0.2766095637978803,0.5334469089660833,0.09427421378253675,0.9443544474666504,0.9571180463765284,0.20528063535511998,0.9126325175369524,0.8283609502324523,-3.6528003128959616
0.3255561654657406,0.19840694330176611,1.6496368881753383e-08,5.787616360453141e-09,0.0,0.9151241149579049,0.0,0.0,0.0,0.15899966887111927,0.6392492070533364,0.964651380410174,0.0,0.9916810884454877,0.13464415014900444,0.4986383667795057,0.9417394547729794,0.5025921529400491,0.0,0.5034145130218887,0.14541177450375942,0.13461654703290804,0.2358628086437764,0.861074074368491,0.609417887623611,1.0,0.9497521629775262,0.5932778537956716,0.21273007040428726,0.16245570140571153,0.0,0.7628491811456892,0.22417110939066842,0.7643464365948764,1.746713076917169e-08,0.0,0.0,0.9949832800722271,0.22613170582151546,0.5979763474034553,0.967718109570447,0.17697834511333624,0.16692720567012354,0.18293549760998018,0.07225373525809164,0.0,0.09360675818253716,0.0,0.6662864263605467,0.0,0.0,0.9359541179725949,0.02566966366195489,5.518032988995698e-09,0.27968907362561946,0.28998541800437616,0.5691019178717475,0.6084491012058532,0.7585395262363805,4.290406564800305e-08,0.7771388851190634,0.0,0.8064817522686978,0.8826761284302214,0.22977968568148655,0.7765268804821465,0.0,0.6853895968047652,0.0,-3.6104587975063906
