CC1,CC2,CFF1,IB1,IB2,IB3,IB4,IB5,IB6,IB7,RC2,RF1,RF2,RFF1,RFF2,RS1,RS2,RS3,w_M18_per_finger,l_M18,nf_M18,w_M16_per_finger,l_M16,nf_M16,w_M15_per_finger,l_M15,nf_M15,w_M12_per_finger,l_M12,nf_M12,w_M10_per_finger,l_M10,nf_M10,w_M9_per_finger,l_M9,nf_M9,w_M6_per_finger,l_M6,nf_M6,w_M5_per_finger,l_M5,nf_M5,w_M2_per_finger,l_M2,nf_M2,w_M1_per_finger,l_M1,nf_M1,w_M0_per_finger,l_M0,nf_M0,w_M14_per_finger,l_M14,nf_M14,w_M13_per_finger,l_M13,nf_M13,w_M8_per_finger,l_M8,nf_M8,w_M7_per_finger,l_M7,nf_M7,w_M4_per_finger,l_M4,nf_M4,w_M3_per_finger,l_M3,nf_M3,reward
0.2298310050129212,0.0627308101549755,0.39582667295577356,0.10550610252771175,0.2557292078946961,0.4874652612648161,0.9272979665732386,0.8864705014000389,0.9507093378497765,0.8004295278699431,0.03374294154185897,0.0040979239309819615,0.679429973900795,0.632152019201489,0.4429118629829793,0.6725856884266082,0.5083194783836352,0.9583482022121701,0.22909986006267402,0.9569381490573639,0.1703814288259059,0.3992670694471873,0.021059089872028394,0.23257327050597035,0.7547324871304669,0.5378569097999368,0.5920569827006436,0.004971157370019963,0.437095209883833,0.31533092811369995,0.20010728482533247,0.005580883703539152,0.6314057340340031,0.5403474425565408,0.5704334502782316,0.08466375983816066,0.8444500023112645,0.37532910689758725,0.1866829218254955,0.5547510414712202,0.7392233778957217,0.3368209839711128,0.3755942562367025,0.09877325577078547,0.4622169246947435,0.6822248000147635,0.6364678888930339,0.5034454955896979,0.25603115883908845,0.6949103247330213,0.7294357058238109,0.24818980200354301,0.24827645514338703,0.6862221390867773,0.5482132158282064,0.5538659941652441,0.33199347845519134,0.4245849059498287,0.31547303019944617,0.049976307408382895,0.748296534477581,0.06691681592040588,0.7800873329499455,0.6058001157848535,0.9544737219494245,0.7177746224134677,0.30816862691856156,0.04913075238012843,0.9882634346890622,-3.671530271724848
0.21173754986569826,0.203262134096321,0.7237807680647195,0.40850434193660845,0.885381516991036,0.02522614437438948,0.8110263262800415,0.26027995573233437,0.6703026722744521,0.03557927630675373,0.7954489368574479,0.6868896188155135,0.6223924516929438,0.7587395536457627,0.11813744386176994,0.6991180433883555,0.48617170748078953,0.2633482155707013,0.403780589951926,0.3108626222924884,0.8633467250950135,0.04829806266275272,0.06416181739299187,0.5401975923949419,0.0917939175243363,0.8464161435182436,0.2790265196245768,0.8696055473068428,0.6341548961867505,0.7233248664467105,0.3018356889426834,0.5768043575534458,0.32755749520660005,0.5774657793045375,0.8631928051765462,0.09078890795674655,0.8085560058610289,0.8770381962807658,0.8411941483905321,0.8840094640496784,0.8522546817119465,0.8369623046757856,0.42628241022355506,0.13083039782015682,0.355425633759032,0.9013180699066716,0.3346015884885932,0.3477864709009658,0.1990673952966825,0.03750463441675134,0.4945886862134251,0.7932039242392172,0.032263666773206134,0.9193478833033321,0.8166982131923122,0.8567878835048658,0.31129667348884904,0.3770636563542467,0.5065910162198769,0.2938966540016744,0.5164506907813359,0.8565340524534426,0.1261809605861518,0.16479376075444807,0.5205052545201302,0.3634020036412239,0.634631463600207,0.4454563111929454,0.9653070495834202,-3.6757630873104015
0.43015064473733955,0.22415250098441752,0.28671712241603253,0.7891224091470606,0.6526770489182618,0.49194169907097995,0.7258793046633132,0.10215009854634427,0.9266464062747481,0.49408483704078066,0.8645150887487881,0.3394832851538769,0.25845691484749833,0.5418799743545826,0.3434112927807429,0.740875967865784,0.5919897511996183,0.24801646596372728,0.2562540637199072,0.020886626410105302,0.5836813806248585,0.2581641185382762,0.2583148088441054,0.47762250958214253,0.6999195823874855,0.004006507448747865,0.5825176226352612,0.12374912845219876,0.2455953414379627,0.24375644310154368,0.8074511071793862,0.8681838490145959,0.43149635804476505,0.37256670751490606,0.9716292658262103,0.3396461921953196,0.7161545968680029,0.1179206530056941,0.8623892098196895,0.2643021969335876,0.8895048353221232,0.9063051921274233,0.9474710654096733,0.43167780026657787,0.15811813629386906,0.3113127841860832,0.755098373288336,0.49685715378548456,0.7670320703302769,0.10420722608751931,0.5408703604367642,0.7900588459014178,0.6381590048821864,0.7605661071858411,0.8954795226204404,0.7483904415445584,0.8241013421978481,0.8653996447956944,0.30302487384722465,0.9905293348083057,0.19459171144457454,0.9531854802399516,0.728252865059576,0.7182859228427192,0.20807445584035777,0.7788596974938656,0.18162423665907135,0.9122359887638873,0.07663618891380064,-3.6577764878803096
0.0030767406154208476,0.9140194782896579,0.22399626725675992,0.2760601639666273,0.7556592502762696,0.2811293199871885,0.06362709393947696,0.8160275409449124,0.22674924452113998,0.7538954343328775,0.6305424498962838,0.855970323971215,0.6554689282847619,0.012780034271010043,0.44137686598710607,0.6835916931824464,0.44876190379803427,0.7055343041153705,0.783705645991885,0.8502734451405299,0.7300386143044273,0.30253797079515266,0.1376495373327079,0.78852815538396,0.9763868453051866,0.720640643551969,0.8823004119374535,0.27471410733544444,0.7721307663843786,0.17433350907279405,0.10558469264096981,0.0956814892275113,0.9212849982211421,0.8003694040677989,0.45065715017461727,0.9138462705737069,0.08298092186137214,0.07103572963323246,0.3473702749503417,0.3096221433335107,0.38264708786029755,0.7840079031972049,0.3666669589243947,0.21916287150268,0.866576796670398,0.13213142353183394,0.09590772708451478,0.028837511789548298,0.9049179511845931,0.4231109901258184,0.9713395858140873,0.27909653510835486,0.5683375864778005,0.9264058433738143,0.0,0.7454010461236741,0.5743358929341482,0.9934867498700417,0.9389018334847212,0.05012454593072302,0.1337181558211561,0.2960745453221062,0.15920811602578733,0.5010034667497518,0.03046644036554924,0.7446828090005012,0.5711074132252234,0.12689225856344682,0.2937468820505095,-3.6219700265340222
0.04338845665159963,0.723014133068635,0.7429653654499955,0.9886395025559945,0.655064593192722,0.3902651764703805,0.23475469911484115,0.828239007816789,0.5564129072660209,0.9003834017945753,0.7355830048300123,0.7765108996672514,0.20104298812999255,0.7195845996647672,0.4663353506503503,0.12124966442209262,0.17053577539050213,0.5995606961180882,0.0294247096211514,0.5577740236798011,0.5738467034013905,0.8121092011628679,0.576429953244648,0.3326239024138847,0.7888305490955259,0.9005509223893031,0.8641369785285229,0.9523958910080279,0.7881008640545648,0.39673505728797,1.0,0.3255810860236931,0.0,0.6008376236658737,0.5643552275138641,0.7099760401248094,0.4676263394813166,0.773372224581964,0.13773124165055262,0.7192103862915683,0.8675116215012204,0.12844423136768895,0.9332768204337232,0.15296234094773764,0.48830214741197986,0.8903697103900001,0.018644051248886573,0.7240896493016254,0.8784365397968652,0.6191140330218716,0.9232364965303349,0.49042972366168214,0.16866377192619808,0.6840818308963431,0.7052380113843579,0.3822402363749419,0.6693298861403895,0.4272893189558195,0.8619099783630498,0.28286566026150656,0.18234671020472737,0.5193922796172401,0.038227187625828885,0.19360309361783856,0.45993655397093475,0.9003831044756949,0.7283833339425863,0.9709159339544481,0.87782371970457,-3.460274172930134
0.012748398985087062,0.5537136693122645,0.2607408947142503,0.0,0.04468579119496374,0.11278357971918973,0.9022779342575371,0.8858712385974689,0.8539520286281439,0.46447414377361596,0.3007429081390692,0.09385323570003701,0.9356573667990143,0.08059869712644914,0.5098100250477342,0.39089935088011707,0.5443802462961247,0.5543129917983951,1.0,0.24382578172073266,0.5911182961005811,0.30966969408739986,0.4895754187018505,0.9370076830321601,0.08870028819606324,0.7269362660863417,0.9018850835611273,0.9262568546762538,0.34944996627626856,0.8354740497543912,0.3698826882585644,0.1946187364858526,0.17827442507397573,0.25138227823843534,0.7172032714291942,0.6704049242224053,0.8878544094310132,0.4916313965892547,0.8622937826858618,0.4184993577268063,0.8973197834136933,0.737621564995654,0.8267670467726782,0.28626744938903337,0.978866985734715,0.5922224288965602,0.040798875425735126,0.18447542794004468,0.7296743860260285,0.6770077728091766,0.7587736629045458,0.6765835473737598,0.5334047312745499,0.36763410239213884,0.892514694743866,0.5124159321028454,0.2279968339025763,0.08293263395759698,0.22512347525256526,0.747249893332753,0.6648141439307595,0.33024835406875774,0.8055288936493393,0.2765665544028037,0.5645084078955924,0.5856016348119184,0.5142023596758439,0.6200870259824984,0.5508274998356171,-3.642444927924201
0.9998427460717438,0.7619275590574616,0.7251369937803105,0.2967158546155697,0.19571685684172288,0.1944197103087243,0.8115780185291772,0.601094079152164,0.7252872034845633,0.9337237809142577,0.09930983522042307,0.9754764381472483,0.3202949709655179,0.3121766890346957,0.02730548226001503,1.0,0.5985141943214648,0.2764471650448326,0.803480499694292,0.803555926800323,0.25456685966804593,1.0,0.8710048065892875,0.7056661592778368,0.23234084543300423,0.31832413556486044,0.4509501346981961,0.7469452415395689,0.6392355751732467,0.40551019602982863,0.30284989133242424,0.27325034347720667,0.16893152130396966,0.7366531911832237,0.11089173848282141,0.6948001459680709,0.06173078419512901,0.5370603157947703,0.8658312183188469,0.9467457541508726,0.09866178972799355,0.3282246633994438,0.938265536579512,0.29959520422822367,0.5509506147163631,0.987439110885776,0.39503277488931804,0.3431271451638561,0.23885453257488098,0.7606099574246148,0.3426967688361619,0.041155691562276386,0.30429912117488833,0.18117625365534884,0.2779497933740096,0.5755936358961825,0.22198478433003443,0.23065473858435268,0.019566760322513255,0.8133786237969081,0.7889677754351224,0.37547368209767856,0.5933095611481819,0.918307807899008,0.018970624868644537,0.7809390998567679,0.2661370693487721,0.570692471075437,0.30812939884794405,-3.615678323972316
0.03132718612231167,0.18537730270022323,0.4639227897787377,0.2971629909636343,0.45097537889965333,0.002647951377089952,0.5487215254452266,0.0570598039110356,0.22605765017221535,0.025937768041208953,0.6705778203756516,0.852357952052362,0.15295099219775532,0.7418396297430813,0.6412027467934387,0.37643194043134276,0.3110098576162522,0.4740583107655929,0.337258897544803,0.0023936450342691984,0.7819633304615053,0.18845547300645848,0.1273808691316617,0.16939838356531,0.6833218874045086,0.33540984342510427,0.38148255544180576,0.06672654906809428,0.9023982712863594,0.029344714272416916,0.09346941896022443,0.9190741273591001,0.640616209333953,0.7945000100971166,0.15920820833364202,0.8645374471651702,0.23945126409561446,0.8604776440053404,0.9424072048782802,0.580082514648804,0.2361864148025551,0.689835845861742,0.10762237437896294,0.775452249834633,0.4454731370249545,0.970162699378685,0.5421172419968032,0.044117489212684324,0.4520341247108378,0.6492247682697234,0.6560168510948441,0.2006021306360949,0.9971559437694513,0.6771328856681512,0.4820606163185688,0.484735160764983,0.0018657418346750276,0.020916118373428993,0.8760680089041872,0.2525867098662764,0.5770197811734102,0.8432407019820698,0.7275237401333333,0.14259301615478348,0.03563610715412391,0.4197428173581965,0.7200978923250404,0.7779114432468553,0.22577980266254483,-3.648287593269557
0.9258827901597029,0.4561470825129551,0.9685191485262141,0.024927676070989446,0.3657462387021343,0.0664767540897828,0.5619479794939807,0.6518867426152163,0.10080720005124255,0.8922011285036543,0.3026007287535934,0.9559607937262942,0.04159566761622513,0.933487215598247,0.8116022920501277,0.7157050989547684,0.10545690920419797,0.36455953358157017,0.29437771480246516,0.8758205307931264,0.8641462109767979,0.5285125756501444,0.8342287157779976,0.6469567246809149,0.09305004267937989,0.7096595122963267,0.5413080449713763,0.27459286943254924,0.08633596414089616,0.4994974239422732,0.43167643496021607,0.8437614515098517,0.22612311993926182,0.8556063263686422,0.5637170279343376,0.7265994494679523,0.5690262181933317,0.611531127741667,0.8323505794986931,0.919845561308222,0.9683573185365485,0.3171216161077355,0.6532768621054273,0.5238446989809558,0.8770301041097704,0.056856420974198074,0.23698616614351747,0.34213698911066404,0.9959064474687664,0.30368466450665027,0.5236065382916287,0.5822144576678489,0.03851282036002346,0.6003782583176218,0.607872225262904,0.007625437892331388,0.7062156510703556,0.7962895975367679,0.20019347338630966,0.8343867579080098,0.28523448550583386,0.7106672155502034,0.8519464625197706,0.6403594545853234,0.7364215674651681,0.23347449244317986,0.7103784087162658,0.0,0.5032960074139762,-3.7213924972971335
0.8127896374377757,0.31799790911050874,0.9437645600731314,0.404058394756616,0.6223720298707035,0.48221077890896524,0.33734134002202476,0.9953259339283851,0.0,0.24746650851260765,0.8668114814406852,0.04332818821147144,0.4187342083916431,0.6744953666423041,0.44702978985955366,0.8353044890360523,0.1823030533830967,0.8238734849534687,0.06623715306705091,0.6495634513526599,0.4211277803792507,0.9886125339816351,0.1222948948901541,0.9429009949529737,0.30518375056993097,0.30928108424825806,0.0027603623870607885,0.12582355899275977,0.5655935963212961,0.3911126161254592,0.05433653236068581,0.5236085460298613,0.19250824276361014,0.07410007709072919,0.019060579934484886,0.3836993643215981,0.2376812397417578,0.4255412287641164,0.7504482574733246,0.7903636666804219,0.19169323693816487,0.7794092173737224,0.3398709766630251,0.8840245863739911,0.30028455414080735,0.43611699846238106,0.07963444247551765,0.5404547708252726,0.8908899784480554,0.5409351326923317,0.24475534443897418,0.6859923362272442,0.19730989843455216,0.5007712373966359,0.8902068325309604,0.018414264845182604,0.1298779484691559,0.36058173008289607,0.031875130632622484,0.20804072388887707,0.6698391456575112,0.0327253713019211,0.6169054181313712,0.847215052397698,0.7619812498258894,0.07019248720719928,0.6213119635521377,0.9739077440003487,0.19573383840735248,-3.6445589348683245
